Customer_ID,Age,Gender,Income,Employment_Status,Credit_Score,City,State,Customer_Segment
C04131,31,Male,79400,Full-Time,753,Atlanta,California,Low Risk
C04132,61,Female,68000,Full-Time,589,Miami,Illinois,Very High Risk
C04133,61,Male,45500,Full-Time,776,Rochester,New York,Low Risk
C04134,25,Female,196700,Part-Time,682,Tampa,California,Medium Risk
C04135,21,Female,90700,Full-Time,596,San Diego,California,Very High Risk
C04136,37,Female,68800,Part-Time,626,San Diego,California,High Risk
C04137,42,Male,51600,Self-Employed,619,Arlington,Texas,High Risk
C04138,54,Male,99800,Full-Time,621,Tempe,California,High Risk
C04139,65,Male,45600,Full-Time,733,Aurora,Texas,Medium Risk
C04140,61,Male,43900,Full-Time,755,Buffalo,Texas,Low Risk
C04141,49,Female,139300,Retired,817,Arlington,Georgia,Low Risk
C04142,24,Male,65900,Full-Time,638,Los Angeles,Virginia,High Risk
C04143,25,Male,46100,Full-Time,716,Naperville,California,Medium Risk
C04144,31,Male,65200,Part-Time,641,San Jose,Georgia,High Risk
C04145,41,Male,95300,Full-Time,692,Atlanta,Illinois,Medium Risk
C04146,55,Female,86000,Retired,579,Buffalo,Georgia,Very High Risk
C04147,32,Female,100800,Unemployed,606,Houston,Virginia,High Risk
C04148,46,Female,37000,Full-Time,750,Aurora,Georgia,Low Risk
C04149,39,Male,99600,Part-Time,579,Jacksonville,Virginia,Very High Risk
C04150,65,Female,60000,Full-Time,736,Augusta,Arizona,Medium Risk
C04151,27,Female,67700,Part-Time,639,Augusta,Arizona,High Risk
C04152,67,Male,112000,Self-Employed,546,Dallas,Arizona,Very High Risk
C04153,27,Male,89200,Full-Time,500,Norfolk,California,Very High Risk
C04154,46,Female,76100,Full-Time,800,San Jose,Illinois,Low Risk
C04155,60,Female,26600,Unemployed,547,Naperville,New York,Very High Risk
C04156,25,Female,63700,Full-Time,685,Chicago,Florida,Medium Risk
C04157,41,Male,45700,Part-Time,717,Miami,New York,Medium Risk
C04158,34,Male,89500,Full-Time,592,Dallas,Texas,Very High Risk
C04159,24,Female,101500,Full-Time,648,Dallas,Virginia,High Risk
C04160,43,Female,56700,Self-Employed,726,Savannah,New York,Medium Risk
C04161,62,Male,48100,Full-Time,712,Irving,Florida,Medium Risk
C04162,40,Female,130900,Part-Time,655,Dallas,Virginia,High Risk
C04163,35,Male,49500,Full-Time,708,Savannah,Florida,Medium Risk
C04164,65,Female,38000,Full-Time,682,Phoenix,Illinois,Medium Risk
C04165,49,Female,44700,Unemployed,617,Savannah,Arizona,High Risk
C04166,28,Female,50600,Full-Time,780,Mesa,New York,Low Risk
C04167,61,Male,44100,Unemployed,706,Atlanta,Texas,Medium Risk
C04168,39,Male,95100,Unemployed,552,Jacksonville,Georgia,Very High Risk
C04169,59,Female,24200,Retired,729,Fresno,Georgia,Medium Risk
C04170,66,Female,43700,Unemployed,644,Rochester,Texas,High Risk
C04171,48,Female,63600,Full-Time,668,Norfolk,Illinois,High Risk
C04172,66,Female,71500,Retired,691,San Jose,Virginia,Medium Risk
C04173,47,Female,139200,Full-Time,631,New York,Georgia,High Risk
C04174,24,Male,130300,Full-Time,825,Chicago,Illinois,Low Risk
C04175,35,Male,31600,Full-Time,578,Houston,Georgia,Very High Risk
C04176,55,Male,27500,Full-Time,694,San Diego,Georgia,Medium Risk
C04177,57,Male,65700,Part-Time,719,Chicago,New York,Medium Risk
C04178,21,Female,48000,Full-Time,693,Norfolk,Illinois,Medium Risk
C04179,23,Male,38000,Full-Time,676,Tempe,Florida,High Risk
C04180,67,Male,65500,Full-Time,662,Rochester,Texas,High Risk
C04181,44,Female,72100,Full-Time,630,New York,Georgia,High Risk
C04182,47,Female,44600,Self-Employed,628,Rochester,Arizona,High Risk
C04183,60,Female,49100,Full-Time,777,Arlington,Florida,Low Risk
C04184,56,Male,46100,Full-Time,657,Plano,California,High Risk
C04185,54,Female,54000,Full-Time,850,Tempe,Florida,Low Risk
C04186,49,Male,82900,Full-Time,740,Buffalo,Arizona,Medium Risk
C04187,44,Male,40000,Part-Time,490,Orlando,Texas,Very High Risk
C04188,44,Male,48700,Full-Time,756,Jacksonville,California,Low Risk
C04189,62,Male,54300,Full-Time,686,Houston,New York,Medium Risk
C04190,24,Male,64800,Full-Time,586,Tempe,Arizona,Very High Risk
C04191,23,Female,73600,Full-Time,788,Dallas,California,Low Risk
C04192,54,Male,162900,Retired,657,Buffalo,Illinois,High Risk
C04193,43,Female,84100,Full-Time,651,Tampa,Texas,High Risk
C04194,43,Male,85000,Self-Employed,718,Savannah,Illinois,Medium Risk
C04195,65,Male,57700,Self-Employed,776,Fresno,Florida,Low Risk
C04196,25,Male,41800,Full-Time,699,San Diego,New York,Medium Risk
C04197,51,Female,51200,Retired,693,Austin,Texas,Medium Risk
C04198,61,Female,47200,Self-Employed,638,Rochester,New York,High Risk
C04199,26,Female,77500,Part-Time,774,Houston,Georgia,Low Risk
C04200,57,Female,30900,Full-Time,699,Richmond,Texas,Medium Risk
C04201,30,Female,84900,Full-Time,673,Phoenix,Arizona,High Risk
C04202,60,Female,61700,Full-Time,664,New York,Illinois,High Risk
C04203,27,Female,90400,Full-Time,767,Augusta,Florida,Low Risk
C04204,59,Male,46900,Self-Employed,670,Jacksonville,California,High Risk
C04205,58,Female,43300,Unemployed,767,Atlanta,Virginia,Low Risk
C04206,41,Male,54100,Full-Time,655,Naperville,Virginia,High Risk
C04207,40,Male,53500,Self-Employed,744,Arlington,New York,Medium Risk
C04208,23,Male,93400,Self-Employed,706,Plano,Texas,Medium Risk
C04209,42,Male,93000,Full-Time,619,Miami,Texas,High Risk
C04210,67,Male,153200,Full-Time,683,Norfolk,Georgia,Medium Risk
C04211,24,Male,52000,Full-Time,526,Mesa,New York,Very High Risk
C04212,48,Female,22000,Self-Employed,634,Naperville,California,High Risk
C04213,32,Male,54100,Self-Employed,572,Buffalo,Florida,Very High Risk
C04214,58,Male,72100,Full-Time,840,San Diego,Texas,Low Risk
C04215,56,Female,89700,Full-Time,573,Buffalo,Virginia,Very High Risk
C04216,67,Male,74500,Self-Employed,850,Chicago,Texas,Low Risk
C04217,61,Male,52000,Self-Employed,729,Tempe,New York,Medium Risk
C04218,25,Male,140600,Full-Time,651,Rochester,New York,High Risk
C04219,33,Male,40800,Full-Time,750,Chicago,Texas,Low Risk
C04220,43,Male,57400,Self-Employed,642,Norfolk,Texas,High Risk
C04221,50,Male,40000,Full-Time,584,Rochester,Georgia,Very High Risk
C04222,57,Male,65600,Full-Time,696,Aurora,Texas,Medium Risk
C04223,45,Female,132900,Self-Employed,743,Chicago,Illinois,Medium Risk
C04224,47,Female,61000,Full-Time,786,Houston,Texas,Low Risk
C04225,34,Female,61200,Self-Employed,727,Plano,Florida,Medium Risk
C04226,67,Male,30300,Full-Time,650,Chicago,Florida,High Risk
C04227,56,Male,57100,Full-Time,794,Chicago,Arizona,Low Risk
C04228,59,Female,109100,Full-Time,777,Plano,Georgia,Low Risk
C04229,36,Male,58100,Full-Time,710,Augusta,California,Medium Risk
C04230,42,Female,56300,Full-Time,781,Plano,New York,Low Risk
C04231,41,Male,106900,Part-Time,850,Buffalo,California,Low Risk
C04232,41,Female,56400,Full-Time,649,Norfolk,Texas,High Risk
C04233,28,Male,116300,Retired,623,Norfolk,New York,High Risk
C04234,36,Male,36500,Full-Time,647,Rochester,Texas,High Risk
C04235,51,Female,88200,Full-Time,589,Orlando,New York,Very High Risk
C04236,62,Female,136400,Full-Time,734,Plano,Georgia,Medium Risk
C04237,30,Male,102300,Part-Time,569,San Jose,Arizona,Very High Risk
C04238,52,Female,28100,Full-Time,785,Savannah,Illinois,Low Risk
C04239,54,Male,48800,Full-Time,640,Tempe,Virginia,High Risk
C04240,29,Male,58300,Unemployed,792,Tampa,Arizona,Low Risk
C04241,37,Female,102400,Full-Time,498,New York,Illinois,Very High Risk
C04242,31,Female,35700,Full-Time,661,Norfolk,Illinois,High Risk
C04243,52,Female,41100,Full-Time,593,New York,Arizona,Very High Risk
C04244,30,Male,31600,Part-Time,792,Tempe,Georgia,Low Risk
C04245,42,Male,44800,Full-Time,816,Tampa,Arizona,Low Risk
C04246,37,Female,37000,Self-Employed,514,Plano,California,Very High Risk
C04247,24,Male,133400,Part-Time,755,New York,New York,Low Risk
C04248,67,Male,48600,Part-Time,770,Phoenix,California,Low Risk
C04249,45,Male,88700,Full-Time,714,Mesa,Virginia,Medium Risk
C04250,41,Male,65500,Retired,734,Tampa,New York,Medium Risk
C04251,57,Male,65100,Full-Time,729,Tempe,Virginia,Medium Risk
C04252,58,Male,49800,Full-Time,755,Fresno,Virginia,Low Risk
C04253,21,Female,91900,Full-Time,608,San Jose,Texas,High Risk
C04254,45,Female,69700,Self-Employed,780,Atlanta,Virginia,Low Risk
C04255,56,Male,67900,Full-Time,706,Rochester,Illinois,Medium Risk
C04256,37,Male,49800,Full-Time,701,Miami,Illinois,Medium Risk
C04257,61,Male,53600,Self-Employed,732,San Diego,New York,Medium Risk
C04258,44,Male,84700,Full-Time,595,Buffalo,California,Very High Risk
C04259,22,Female,72100,Full-Time,573,Mesa,California,Very High Risk
C04260,60,Female,68700,Part-Time,681,Fresno,Florida,Medium Risk
C04261,35,Female,46300,Self-Employed,806,Houston,Illinois,Low Risk
C04262,52,Female,155900,Full-Time,601,Phoenix,Illinois,High Risk
C04263,59,Male,52400,Full-Time,703,Los Angeles,California,Medium Risk
C04264,26,Male,64100,Retired,636,Norfolk,Illinois,High Risk
C04265,21,Female,59800,Part-Time,626,Tampa,California,High Risk
C04266,67,Female,156600,Full-Time,728,Buffalo,Florida,Medium Risk
C04267,43,Male,57000,Self-Employed,747,Naperville,New York,Medium Risk
C04268,59,Male,54700,Full-Time,631,Richmond,Virginia,High Risk
C04269,37,Female,68600,Full-Time,794,Augusta,New York,Low Risk
C04270,54,Male,47600,Full-Time,722,Tempe,Florida,Medium Risk
C04271,61,Female,68300,Full-Time,672,Plano,Illinois,High Risk
C04272,49,Female,189000,Self-Employed,716,Norfolk,Arizona,Medium Risk
C04273,29,Male,74400,Full-Time,843,Naperville,Texas,Low Risk
C04274,33,Female,73200,Full-Time,747,Tempe,Illinois,Medium Risk
C04275,26,Female,47100,Unemployed,638,Atlanta,Virginia,High Risk
C04276,26,Female,140300,Full-Time,689,Atlanta,California,Medium Risk
C04277,40,Male,155500,Part-Time,700,Plano,Georgia,Medium Risk
C04278,23,Male,95400,Full-Time,740,Buffalo,Virginia,Medium Risk
C04279,37,Female,87200,Part-Time,708,Arlington,Texas,Medium Risk
C04280,32,Male,58500,Full-Time,832,Richmond,Florida,Low Risk
C04281,67,Male,77500,Full-Time,673,Tampa,New York,High Risk
C04282,65,Male,44600,Part-Time,560,Dallas,New York,Very High Risk
C04283,21,Female,39200,Part-Time,706,Phoenix,Arizona,Medium Risk
C04284,37,Male,33300,Part-Time,657,New York,Illinois,High Risk
C04285,23,Male,78200,Part-Time,577,Houston,New York,Very High Risk
C04286,46,Male,35000,Full-Time,637,Augusta,Virginia,High Risk
C04287,35,Female,51900,Full-Time,663,Tempe,Illinois,High Risk
C04288,56,Female,63200,Part-Time,775,Orlando,Arizona,Low Risk
C04289,52,Male,101700,Part-Time,579,San Diego,Arizona,Very High Risk
C04290,52,Female,50100,Part-Time,716,Jacksonville,California,Medium Risk
C04291,24,Male,107300,Part-Time,850,New York,California,Low Risk
C04292,38,Female,99200,Full-Time,677,San Diego,Florida,High Risk
C04293,39,Female,40100,Full-Time,675,Augusta,Georgia,High Risk
C04294,63,Female,107700,Full-Time,744,Orlando,California,Medium Risk
C04295,55,Male,57200,Unemployed,729,Atlanta,Illinois,Medium Risk
C04296,60,Female,51900,Self-Employed,796,Atlanta,New York,Low Risk
C04297,34,Female,57300,Full-Time,677,Mesa,California,High Risk
C04298,53,Female,64900,Full-Time,743,Orlando,California,Medium Risk
C04299,34,Male,53900,Full-Time,744,Savannah,Illinois,Medium Risk
C04300,54,Male,44500,Unemployed,665,Fresno,Arizona,High Risk
C04301,24,Female,46400,Unemployed,681,Arlington,California,Medium Risk
C04302,44,Male,69200,Full-Time,689,Norfolk,New York,Medium Risk
C04303,49,Female,60500,Self-Employed,597,Mesa,Georgia,Very High Risk
C04304,39,Male,82400,Full-Time,661,Houston,New York,High Risk
C04305,26,Female,66500,Full-Time,802,Plano,Arizona,Low Risk
C04306,53,Male,67300,Self-Employed,768,Plano,Georgia,Low Risk
C04307,60,Male,84900,Part-Time,647,Mesa,New York,High Risk
C04308,39,Male,123100,Self-Employed,689,Fresno,Virginia,Medium Risk
C04309,21,Male,125300,Full-Time,763,Naperville,Virginia,Low Risk
C04310,25,Female,118800,Full-Time,723,Buffalo,Arizona,Medium Risk
C04311,47,Female,96200,Full-Time,750,Savannah,New York,Low Risk
C04312,36,Female,166100,Full-Time,730,Savannah,Texas,Medium Risk
C04313,26,Female,79200,Full-Time,706,Aurora,Arizona,Medium Risk
C04314,60,Female,75300,Full-Time,678,Rochester,New York,High Risk
C04315,33,Male,178400,Full-Time,600,Plano,Arizona,High Risk
C04316,55,Male,22000,Full-Time,742,Richmond,Arizona,Medium Risk
C04317,39,Male,59000,Self-Employed,673,Tampa,Texas,High Risk
C04318,32,Female,114200,Part-Time,566,Dallas,New York,Very High Risk
C04319,36,Male,101000,Part-Time,649,Plano,Arizona,High Risk
C04320,63,Male,206200,Full-Time,754,New York,Arizona,Low Risk
C04321,30,Female,68200,Full-Time,546,Arlington,New York,Very High Risk
C04322,45,Female,53500,Full-Time,613,San Diego,Illinois,High Risk
C04323,40,Female,56000,Full-Time,700,Chicago,Georgia,Medium Risk
C04324,51,Female,75000,Full-Time,795,Buffalo,New York,Low Risk
C04325,24,Female,134800,Full-Time,765,Chicago,California,Low Risk
C04326,64,Male,135600,Part-Time,803,Fresno,New York,Low Risk
C04327,43,Female,63400,Retired,706,Jacksonville,Virginia,Medium Risk
C04328,22,Female,72800,Full-Time,674,Plano,Florida,High Risk
C04329,42,Male,49400,Self-Employed,753,Arlington,Virginia,Low Risk
C04330,57,Male,51700,Full-Time,623,Buffalo,Illinois,High Risk
C04331,28,Male,104100,Part-Time,617,Atlanta,Illinois,High Risk
C04332,27,Male,133700,Part-Time,603,Orlando,New York,High Risk
C04333,34,Female,47500,Unemployed,772,Naperville,Florida,Low Risk
C04334,23,Male,72500,Full-Time,627,New York,Arizona,High Risk
C04335,36,Male,58300,Full-Time,765,Arlington,Georgia,Low Risk
C04336,39,Female,95900,Full-Time,701,Houston,New York,Medium Risk
C04337,38,Male,54600,Full-Time,773,Arlington,California,Low Risk
C04338,36,Female,27300,Unemployed,607,Orlando,Arizona,High Risk
C04339,28,Female,102100,Self-Employed,643,Rochester,Illinois,High Risk
C04340,53,Male,56700,Self-Employed,724,Phoenix,Arizona,Medium Risk
C04341,32,Female,59400,Full-Time,658,Richmond,Illinois,High Risk
C04342,31,Male,79100,Unemployed,503,Plano,Georgia,Very High Risk
C04343,25,Male,76200,Full-Time,587,Plano,Florida,Very High Risk
C04344,47,Male,79800,Full-Time,607,Fresno,Texas,High Risk
C04345,32,Male,31200,Self-Employed,612,Augusta,Georgia,High Risk
C04346,37,Female,83500,Full-Time,741,Arlington,Florida,Medium Risk
C04347,26,Female,27500,Full-Time,715,Phoenix,Virginia,Medium Risk
C04348,53,Female,91900,Full-Time,702,Savannah,Arizona,Medium Risk
C04349,25,Male,107500,Part-Time,841,Savannah,California,Low Risk
C04350,48,Female,35100,Part-Time,778,Houston,Florida,Low Risk
C04351,34,Female,75400,Full-Time,750,San Jose,Georgia,Low Risk
C04352,25,Male,104600,Self-Employed,578,Phoenix,Texas,Very High Risk
C04353,53,Female,53100,Self-Employed,694,Richmond,Arizona,Medium Risk
C04354,61,Male,88000,Unemployed,712,Aurora,California,Medium Risk
C04355,39,Male,22000,Part-Time,659,Buffalo,California,High Risk
C04356,42,Female,106500,Self-Employed,818,Plano,Virginia,Low Risk
C04357,25,Female,65900,Self-Employed,694,Augusta,Texas,Medium Risk
C04358,22,Male,57900,Full-Time,598,Norfolk,Virginia,Very High Risk
C04359,50,Male,101200,Full-Time,615,Orlando,New York,High Risk
C04360,67,Female,141500,Full-Time,850,Chicago,Florida,Low Risk
C04361,59,Female,80900,Full-Time,658,San Diego,Georgia,High Risk
C04362,24,Male,134100,Full-Time,534,San Jose,California,Very High Risk
C04363,53,Male,32300,Full-Time,645,Miami,Georgia,High Risk
C04364,33,Male,87700,Full-Time,553,Tempe,Florida,Very High Risk
C04365,40,Female,61300,Full-Time,759,Austin,Arizona,Low Risk
C04366,27,Male,45600,Full-Time,543,Jacksonville,Texas,Very High Risk
C04367,35,Male,27300,Self-Employed,585,Phoenix,Virginia,Very High Risk
C04368,43,Male,85600,Self-Employed,690,Chicago,Illinois,Medium Risk
C04369,34,Female,96400,Full-Time,773,Jacksonville,Texas,Low Risk
C04370,43,Female,118900,Full-Time,685,Arlington,Florida,Medium Risk
C04371,39,Female,110400,Full-Time,596,Naperville,California,Very High Risk
C04372,49,Male,45900,Full-Time,704,Augusta,Arizona,Medium Risk
C04373,40,Male,116200,Full-Time,655,Fresno,Florida,High Risk
C04374,49,Female,121800,Self-Employed,775,Savannah,Arizona,Low Risk
C04375,44,Female,57800,Full-Time,754,Rochester,Illinois,Low Risk
C04376,38,Female,65800,Self-Employed,650,Irving,California,High Risk
C04377,30,Female,42700,Self-Employed,748,Fresno,Arizona,Medium Risk
C04378,61,Female,126600,Full-Time,710,Norfolk,Illinois,Medium Risk
C04379,28,Female,32900,Full-Time,793,Fresno,Arizona,Low Risk
C04380,46,Female,82700,Full-Time,745,Los Angeles,New York,Medium Risk
C04381,49,Female,49700,Full-Time,731,Savannah,Georgia,Medium Risk
C04382,30,Male,39500,Full-Time,790,Miami,Texas,Low Risk
C04383,37,Male,28000,Retired,691,Aurora,New York,Medium Risk
C04384,22,Female,59000,Self-Employed,632,Orlando,Florida,High Risk
C04385,26,Male,36800,Unemployed,705,Tempe,Virginia,Medium Risk
C04386,25,Female,66700,Full-Time,663,Norfolk,New York,High Risk
C04387,48,Male,144100,Full-Time,735,Tempe,Texas,Medium Risk
C04388,61,Male,71100,Full-Time,695,Buffalo,California,Medium Risk
C04389,25,Male,159700,Full-Time,720,San Diego,Georgia,Medium Risk
C04390,38,Male,41800,Full-Time,600,New York,Illinois,High Risk
C04391,46,Male,36500,Part-Time,728,San Jose,Arizona,Medium Risk
C04392,40,Male,40900,Full-Time,594,Naperville,Virginia,Very High Risk
C04393,61,Female,63100,Unemployed,762,Buffalo,California,Low Risk
C04394,47,Male,221300,Retired,762,Naperville,Georgia,Low Risk
C04395,32,Male,30800,Full-Time,716,Aurora,New York,Medium Risk
C04396,27,Male,85900,Self-Employed,713,Chicago,Florida,Medium Risk
C04397,23,Female,47400,Full-Time,673,Austin,New York,High Risk
C04398,30,Female,58800,Full-Time,645,Austin,Texas,High Risk
C04399,54,Female,36900,Self-Employed,689,San Diego,Texas,Medium Risk
C04400,45,Male,96500,Full-Time,839,Norfolk,Florida,Low Risk
C04401,55,Male,63700,Unemployed,707,Miami,Georgia,Medium Risk
C04402,36,Female,106000,Part-Time,589,Mesa,California,Very High Risk
C04403,22,Female,70300,Unemployed,562,Norfolk,Arizona,Very High Risk
C04404,44,Male,27300,Retired,582,Chicago,Arizona,Very High Risk
C04405,30,Male,106500,Full-Time,662,Buffalo,Texas,High Risk
C04406,58,Male,26300,Full-Time,785,San Jose,Texas,Low Risk
C04407,42,Male,28000,Full-Time,613,Chicago,Florida,High Risk
C04408,46,Female,43000,Full-Time,797,Austin,California,Low Risk
C04409,63,Female,43300,Full-Time,703,Houston,Virginia,Medium Risk
C04410,59,Male,121800,Self-Employed,726,Arlington,Virginia,Medium Risk
C04411,47,Male,60200,Full-Time,724,San Jose,New York,Medium Risk
C04412,49,Female,113900,Retired,734,Jacksonville,Illinois,Medium Risk
C04413,67,Female,50300,Self-Employed,659,Dallas,Florida,High Risk
C04414,58,Female,75000,Full-Time,515,Norfolk,California,Very High Risk
C04415,40,Male,80500,Full-Time,646,Aurora,Illinois,High Risk
C04416,47,Female,88900,Full-Time,623,Orlando,Arizona,High Risk
C04417,61,Male,52700,Full-Time,713,Savannah,Florida,Medium Risk
C04418,40,Male,54800,Full-Time,706,Los Angeles,New York,Medium Risk
C04419,64,Male,56800,Full-Time,670,Rochester,New York,High Risk
C04420,39,Female,30900,Part-Time,822,Savannah,California,Low Risk
C04421,40,Male,62600,Full-Time,642,Naperville,California,High Risk
C04422,55,Female,54700,Self-Employed,523,Richmond,New York,Very High Risk
C04423,67,Male,84400,Self-Employed,699,Phoenix,New York,Medium Risk
C04424,22,Male,67700,Full-Time,779,Norfolk,Florida,Low Risk
C04425,50,Male,118600,Full-Time,712,Chicago,Georgia,Medium Risk
C04426,54,Male,67100,Self-Employed,663,Aurora,Arizona,High Risk
C04427,42,Male,50500,Retired,708,Orlando,Georgia,Medium Risk
C04428,23,Male,66700,Full-Time,828,New York,California,Low Risk
C04429,26,Male,90000,Full-Time,624,Tampa,Illinois,High Risk
C04430,35,Male,29300,Full-Time,692,Mesa,New York,Medium Risk
C04431,47,Female,47100,Full-Time,740,Atlanta,Illinois,Medium Risk
