Payment_ID,Loan_ID,Payment_Date,Payment_Amount,Days_Late,Payment_Status
P0019161,L003429,2023-06-07,346.33,4,Late
P0019162,L007189,2023-08-31,1026.92,2,Late
P0019163,L007418,2023-05-31,816.6,0,On Time
P0019164,L003318,2023-05-16,1473.94,0,On Time
P0019165,L001359,2026-03-15,1022.43,10,Late
P0019166,L006435,2024-11-15,1811.28,7,Late
P0019167,L001064,2026-03-17,1543.55,6,Late
P0019168,L005471,2023-08-03,2317.22,16,Severely Late
P0019169,L002676,2023-07-27,956.3,17,Severely Late
P0019170,L004898,2023-08-24,528.64,10,Late
P0019171,L007772,2023-10-29,1176.88,23,Severely Late
P0019172,L007940,2024-04-14,445.78,10,Late
P0019173,L000763,2023-06-18,1326.29,0,On Time
P0019174,L006082,2024-05-28,2160.53,0,On Time
P0019175,L004419,2024-07-15,403.23,7,Late
P0019176,L004740,2023-12-29,2177.68,0,On Time
P0019177,L003627,2024-04-12,562.24,12,Late
P0019178,L004509,2025-08-16,297.19,0,On Time
P0019179,L004116,2026-02-16,500.85,0,On Time
P0019180,L006966,2024-12-06,2990.04,9,Late
P0019181,L000250,2023-08-09,537.87,3,Late
P0019182,L007508,2024-12-13,192.58,0,On Time
P0019183,L000470,2026-06-02,392.66,5,Late
P0019184,L004696,2025-03-22,1580.01,11,Late
P0019185,L005777,2025-01-20,1503.41,0,On Time
P0019186,L007432,2026-07-19,624.55,15,Late
P0019187,L007774,2024-10-18,1253.79,0,On Time
P0019188,L006953,2023-10-15,1207.76,1,Late
P0019189,L003598,2024-03-01,644.55,0,On Time
P0019190,L003659,2023-02-10,1869.86,4,Late
P0019191,L000087,2024-12-11,633.35,37,Severely Late
P0019192,L005459,2024-09-12,852.84,0,On Time
P0019193,L004728,2025-09-16,393.94,3,Late
P0019194,L007768,2024-01-19,1017.64,0,On Time
P0019195,L007961,2025-08-13,1549.1,0,On Time
P0019196,L003405,2025-09-04,680.42,4,Late
P0019197,L004566,2025-05-09,700.0,0,On Time
P0019198,L002238,2023-06-11,195.95,5,Late
P0019199,L001502,2024-11-10,1601.67,0,On Time
P0019200,L000289,2023-10-27,591.81,4,Late
P0019201,L005028,2024-10-26,515.03,0,On Time
P0019202,L004790,2025-03-04,568.83,0,On Time
P0019203,L002382,2026-06-05,298.89,13,Late
P0019204,L006175,2023-10-29,717.69,0,On Time
P0019205,L005868,2023-07-14,394.21,0,On Time
P0019206,L004697,2025-11-13,657.97,0,On Time
P0019207,L007754,2023-09-13,1104.55,4,Late
P0019208,L006990,2024-08-29,616.23,0,On Time
P0019209,L003062,2024-11-20,596.59,0,On Time
P0019210,L007891,2026-01-14,3010.26,7,Late
P0019211,L000189,2024-06-16,371.66,0,On Time
P0019212,L003823,2025-07-17,688.03,0,On Time
P0019213,L006936,2023-05-09,1195.61,2,Late
P0019214,L006678,2023-12-10,1515.31,0,On Time
P0019215,L000962,2024-12-07,376.94,0,On Time
P0019216,L006831,2023-03-08,1116.08,0,On Time
P0019217,L000251,2025-11-25,657.1,12,Late
P0019218,L006991,2023-09-29,2179.5,2,Late
P0019219,L007068,2025-04-16,1082.34,0,On Time
P0019220,L007525,2024-06-08,994.05,3,Late
P0019221,L002956,2023-02-07,2511.18,0,On Time
P0019222,L002542,2024-07-04,849.17,0,On Time
P0019223,L007541,2025-04-08,504.02,2,Late
P0019224,L005830,2025-03-04,358.85,0,On Time
P0019225,L002119,2026-03-05,544.53,7,Late
P0019226,L007782,2025-01-17,1818.33,7,Late
P0019227,L005055,2023-08-27,489.13,0,On Time
P0019228,L001050,2024-03-14,891.01,0,On Time
P0019229,L007613,2023-04-22,601.01,0,On Time
P0019230,L003607,2023-05-31,1018.2,17,Severely Late
P0019231,L001314,2026-02-28,694.55,3,Late
P0019232,L006913,2025-06-01,513.17,7,Late
P0019233,L001095,2025-04-15,502.3,0,On Time
P0019234,L000074,2023-02-21,1455.71,0,On Time
P0019235,L000874,2023-06-04,775.57,5,Late
P0019236,L000947,2025-02-08,1417.18,15,Late
P0019237,L003499,2024-05-26,520.64,15,Late
P0019238,L007576,2026-03-13,1258.11,6,Late
P0019239,L000396,2025-07-20,487.13,17,Severely Late
P0019240,L005507,2024-11-22,270.23,21,Severely Late
P0019241,L002162,2025-01-16,735.27,2,Late
P0019242,L007776,2023-03-19,1534.66,10,Late
P0019243,L000507,2023-10-14,1326.39,0,On Time
P0019244,L001449,2024-10-28,525.32,17,Severely Late
P0019245,L004342,2026-05-29,1082.66,11,Late
P0019246,L001591,2023-02-13,969.59,9,Late
P0019247,L001943,2025-09-15,650.24,3,Late
P0019248,L004480,2023-06-22,802.32,13,Late
P0019249,L005250,2024-12-26,1666.22,12,Late
P0019250,L007816,2026-06-15,674.96,0,On Time
P0019251,L003405,2025-08-09,512.14,5,Late
P0019252,L000996,2026-03-10,1003.1,7,Late
P0019253,L002427,2026-07-26,398.04,0,On Time
P0019254,L005995,2025-05-21,750.47,14,Late
P0019255,L001438,2025-09-30,1124.04,21,Severely Late
P0019256,L001170,2023-02-19,936.1,14,Late
P0019257,L002340,2025-01-16,710.11,0,On Time
P0019258,L001020,2023-06-18,961.8,3,Late
P0019259,L000864,2023-10-27,1362.6,0,On Time
P0019260,L000125,2024-11-05,1801.69,0,On Time
P0019261,L003118,2023-06-09,242.24,0,On Time
P0019262,L002704,2024-08-31,397.06,13,Late
P0019263,L001330,2025-09-25,532.34,0,On Time
P0019264,L006424,2025-05-10,1997.64,0,On Time
P0019265,L007929,2023-12-09,884.73,5,Late
P0019266,L004093,2023-12-03,627.55,20,Severely Late
P0019267,L004114,2024-12-16,600.65,16,Severely Late
P0019268,L000033,2025-08-13,671.56,8,Late
P0019269,L004950,2025-01-01,723.87,0,On Time
P0019270,L004876,2025-01-27,762.28,7,Late
P0019271,L002598,2024-08-12,710.33,12,Late
P0019272,L006415,2023-11-24,1055.57,15,Late
P0019273,L002632,2026-02-05,1077.07,16,Severely Late
P0019274,L002759,2024-09-13,334.46,16,Severely Late
P0019275,L003518,2025-07-23,1541.18,11,Late
P0019276,L000971,2024-10-21,1243.57,8,Late
P0019277,L005721,2023-10-21,660.77,9,Late
P0019278,L006567,2023-07-26,714.72,17,Severely Late
P0019279,L002561,2026-06-18,813.15,9,Late
P0019280,L001719,2023-07-24,2032.14,0,On Time
P0019281,L001052,2024-12-31,1000.92,10,Late
P0019282,L006506,2026-02-09,2826.82,0,On Time
P0019283,L006747,2024-04-02,610.19,3,Late
P0019284,L001383,2024-08-26,618.38,0,On Time
P0019285,L007375,2024-08-10,866.44,13,Late
P0019286,L000200,2024-04-23,490.45,7,Late
P0019287,L002739,2024-02-23,723.39,11,Late
P0019288,L007571,2026-01-22,544.12,9,Late
P0019289,L002603,2025-08-19,2021.56,0,On Time
P0019290,L004819,2026-07-14,1026.07,8,Late
P0019291,L005378,2025-01-02,358.35,5,Late
P0019292,L001038,2026-03-17,478.98,5,Late
P0019293,L000127,2026-05-31,921.79,7,Late
P0019294,L006982,2023-04-04,540.84,2,Late
P0019295,L003224,2023-03-02,1130.01,1,Late
P0019296,L000670,2024-05-21,1035.58,0,On Time
P0019297,L001031,2026-06-29,331.22,7,Late
P0019298,L001712,2026-07-17,805.71,0,On Time
P0019299,L006418,2025-12-18,1211.82,8,Late
P0019300,L007266,2025-09-11,1463.6,9,Late
P0019301,L004468,2023-03-23,661.7,22,Severely Late
P0019302,L003746,2024-09-07,1002.92,10,Late
P0019303,L004081,2026-05-02,699.13,0,On Time
P0019304,L000144,2026-06-16,839.87,8,Late
P0019305,L000884,2023-05-03,836.47,14,Late
P0019306,L006996,2025-11-17,1373.84,0,On Time
P0019307,L007113,2026-03-09,1011.79,11,Late
P0019308,L002940,2024-06-08,457.21,7,Late
P0019309,L003889,2026-06-10,605.34,15,Late
P0019310,L002922,2023-06-04,1200.63,8,Late
P0019311,L000017,2024-09-29,530.54,3,Late
P0019312,L004279,2026-07-06,1071.27,5,Late
P0019313,L004500,2025-02-01,1973.72,5,Late
P0019314,L006805,2023-02-16,1640.16,3,Late
P0019315,L002392,2023-11-15,1340.48,0,On Time
P0019316,L003903,2026-05-12,948.46,7,Late
P0019317,L005235,2023-09-25,460.12,13,Late
P0019318,L001576,2023-02-21,126.72,11,Late
P0019319,L007787,2026-06-14,714.38,3,Late
P0019320,L002239,2024-07-05,427.52,1,Late
P0019321,L004612,2024-12-18,507.62,0,On Time
P0019322,L003200,2024-04-24,375.91,0,On Time
P0019323,L005726,2026-04-28,3183.15,9,Late
P0019324,L000244,2026-02-27,940.14,5,Late
P0019325,L005396,2025-05-17,734.11,0,On Time
P0019326,L006991,2025-10-04,823.72,7,Late
P0019327,L003373,2025-03-05,525.76,9,Late
P0019328,L003936,2023-06-01,723.39,20,Severely Late
P0019329,L004031,2023-03-14,741.9,0,On Time
P0019330,L000498,2026-01-01,718.71,0,On Time
P0019331,L005341,2026-07-13,959.21,28,Severely Late
P0019332,L000949,2024-01-31,1112.9,2,Late
P0019333,L003450,2024-07-18,511.38,5,Late
P0019334,L003200,2025-11-05,1279.9,7,Late
P0019335,L000720,2025-05-03,821.19,0,On Time
P0019336,L007464,2024-07-19,2277.41,0,On Time
P0019337,L006707,2026-06-06,671.78,0,On Time
P0019338,L000365,2026-05-24,1567.42,0,On Time
P0019339,L002149,2023-06-12,1060.72,12,Late
P0019340,L003616,2023-12-10,1319.89,18,Severely Late
P0019341,L003656,2026-07-06,2254.35,0,On Time
P0019342,L001895,2023-03-04,325.53,16,Severely Late
P0019343,L002365,2023-03-17,462.73,8,Late
P0019344,L000445,2024-07-01,983.99,17,Severely Late
P0019345,L002282,2023-12-28,2697.38,7,Late
P0019346,L002871,2025-04-14,1044.54,12,Late
P0019347,L001773,2023-04-07,1024.21,8,Late
P0019348,L000577,2023-04-27,415.37,0,On Time
P0019349,L001563,2025-06-11,864.28,6,Late
P0019350,L002512,2024-12-29,705.71,8,Late
P0019351,L004786,2024-07-01,343.76,17,Severely Late
P0019352,L003306,2024-09-27,1090.14,8,Late
P0019353,L007713,2023-12-23,2841.08,0,On Time
P0019354,L004616,2024-06-14,1400.31,0,On Time
P0019355,L000844,2026-03-08,455.51,11,Late
P0019356,L006195,2023-10-15,850.15,0,On Time
P0019357,L006465,2025-05-16,560.18,2,Late
P0019358,L000955,2025-07-23,2101.51,4,Late
P0019359,L003027,2023-11-04,1427.16,0,On Time
P0019360,L005966,2023-08-20,2124.86,6,Late
P0019361,L000790,2024-10-06,1059.5,16,Severely Late
P0019362,L005004,2025-05-12,779.03,0,On Time
P0019363,L004894,2023-12-06,382.2,1,Late
P0019364,L004509,2023-06-23,1144.51,0,On Time
P0019365,L005702,2024-09-25,514.82,5,Late
P0019366,L001369,2024-05-24,492.99,5,Late
P0019367,L001895,2025-04-23,1196.95,6,Late
P0019368,L002991,2025-02-01,1558.59,9,Late
P0019369,L002889,2025-03-09,819.98,0,On Time
P0019370,L002027,2026-02-07,462.96,0,On Time
P0019371,L004896,2025-09-14,949.98,1,Late
P0019372,L006094,2025-10-12,3102.39,0,On Time
P0019373,L005209,2026-01-17,698.95,3,Late
P0019374,L005077,2026-03-09,712.8,2,Late
P0019375,L002994,2023-05-10,804.63,0,On Time
P0019376,L002505,2026-04-14,599.55,4,Late
P0019377,L007223,2023-03-28,1128.94,13,Late
P0019378,L007667,2023-07-08,1537.57,14,Late
P0019379,L000806,2025-10-23,627.78,2,Late
P0019380,L000973,2026-03-21,340.35,11,Late
P0019381,L003569,2025-08-18,2589.92,0,On Time
P0019382,L002987,2023-10-09,2069.1,0,On Time
P0019383,L001287,2025-12-22,1908.09,0,On Time
P0019384,L003091,2023-06-04,1696.33,0,On Time
P0019385,L000652,2023-05-31,573.87,7,Late
P0019386,L004943,2024-06-26,510.52,0,On Time
P0019387,L000832,2024-01-25,2005.92,0,On Time
P0019388,L002671,2023-08-12,511.48,7,Late
P0019389,L007002,2025-09-21,236.67,0,On Time
P0019390,L006670,2025-02-15,1167.63,14,Late
P0019391,L001389,2024-04-27,1105.51,0,On Time
P0019392,L007729,2024-02-12,3312.62,9,Late
P0019393,L005960,2023-06-03,474.07,26,Severely Late
P0019394,L007190,2026-02-01,667.71,25,Severely Late
P0019395,L000348,2025-05-27,655.69,10,Late
P0019396,L006990,2025-05-22,493.48,14,Late
P0019397,L006820,2024-04-27,1406.74,1,Late
P0019398,L002239,2025-12-03,762.9,0,On Time
P0019399,L004895,2024-11-21,295.95,2,Late
P0019400,L002857,2026-01-04,250.71,0,On Time
P0019401,L001627,2023-08-10,244.82,0,On Time
P0019402,L002826,2023-12-09,3041.92,1,Late
P0019403,L002555,2023-09-30,1843.29,0,On Time
P0019404,L007271,2025-06-04,671.46,0,On Time
P0019405,L003638,2024-10-06,2233.78,0,On Time
P0019406,L000269,2026-06-25,2216.93,6,Late
P0019407,L000740,2023-12-31,371.07,20,Severely Late
P0019408,L000760,2023-11-14,278.37,5,Late
P0019409,L001370,2025-05-12,642.18,3,Late
P0019410,L005836,2023-06-26,889.24,3,Late
P0019411,L004728,2025-03-20,225.88,5,Late
P0019412,L005027,2026-07-21,327.96,0,On Time
P0019413,L007277,2023-05-19,1306.67,3,Late
P0019414,L002178,2023-05-22,1357.42,0,On Time
P0019415,L000959,2025-01-10,1782.48,5,Late
P0019416,L000151,2024-09-03,292.87,12,Late
P0019417,L000582,2024-10-27,379.6,0,On Time
P0019418,L004212,2025-09-24,1334.95,0,On Time
P0019419,L003424,2024-11-02,624.39,3,Late
P0019420,L000908,2023-02-14,894.8,0,On Time
P0019421,L006785,2025-01-18,1059.17,3,Late
P0019422,L005365,2023-05-17,1131.3,0,On Time
P0019423,L000976,2026-06-06,1270.44,5,Late
P0019424,L002403,2025-12-09,306.4,0,On Time
P0019425,L001946,2024-11-10,446.85,21,Severely Late
P0019426,L004756,2025-12-14,1427.49,0,On Time
P0019427,L001556,2023-04-16,622.01,0,On Time
P0019428,L000299,2025-06-11,4102.47,6,Late
P0019429,L007179,2026-03-01,1403.38,0,On Time
P0019430,L005175,2023-06-03,1040.4,1,Late
P0019431,L000594,2024-06-20,498.21,0,On Time
P0019432,L005650,2026-02-08,760.06,8,Late
P0019433,L007154,2023-10-28,897.32,0,On Time
P0019434,L002748,2025-10-08,908.17,12,Late
P0019435,L003956,2025-08-18,1891.26,17,Severely Late
P0019436,L007003,2026-07-05,952.81,1,Late
P0019437,L002206,2023-06-30,1006.5,0,On Time
P0019438,L005216,2024-11-17,1812.79,7,Late
P0019439,L005504,2026-03-10,819.23,0,On Time
P0019440,L005465,2023-10-29,748.29,0,On Time
P0019441,L002570,2023-05-21,876.14,11,Late
P0019442,L006911,2024-03-26,457.9,4,Late
P0019443,L000153,2026-02-21,378.49,0,On Time
P0019444,L003819,2024-12-12,671.06,0,On Time
P0019445,L005236,2025-06-15,1021.68,0,On Time
P0019446,L001001,2024-04-23,2038.2,0,On Time
P0019447,L001935,2024-09-30,560.21,7,Late
P0019448,L001936,2025-08-17,1945.67,4,Late
P0019449,L006243,2026-04-20,293.4,0,On Time
P0019450,L002167,2024-06-23,823.43,0,On Time
P0019451,L002540,2025-11-03,1274.28,8,Late
P0019452,L006767,2024-05-11,480.44,2,Late
P0019453,L002532,2025-05-14,1523.28,0,On Time
P0019454,L004110,2024-10-22,399.2,0,On Time
P0019455,L006469,2023-11-05,464.45,2,Late
P0019456,L000853,2026-06-14,511.34,1,Late
P0019457,L005363,2024-03-21,1772.04,0,On Time
P0019458,L000691,2024-05-19,1495.25,0,On Time
P0019459,L004951,2025-02-03,921.71,0,On Time
P0019460,L005031,2024-03-19,1374.59,0,On Time
P0019461,L001032,2024-03-19,1233.68,4,Late
P0019462,L003121,2023-03-24,984.64,5,Late
P0019463,L000328,2024-01-20,578.18,6,Late
P0019464,L004300,2025-12-11,470.4,0,On Time
P0019465,L004958,2023-08-17,676.71,0,On Time
P0019466,L006360,2025-12-06,1009.38,6,Late
P0019467,L001780,2024-04-10,902.08,12,Late
P0019468,L002013,2024-06-20,519.87,0,On Time
P0019469,L001836,2025-07-04,3393.57,11,Late
P0019470,L005274,2023-10-23,1511.73,3,Late
P0019471,L000542,2024-04-19,703.1,21,Severely Late
P0019472,L005841,2023-10-03,959.24,6,Late
P0019473,L005187,2024-12-01,608.4,0,On Time
P0019474,L006480,2026-06-09,4616.16,14,Late
P0019475,L005276,2024-03-22,521.37,0,On Time
P0019476,L002496,2023-07-03,722.72,6,Late
P0019477,L004106,2024-03-06,603.46,4,Late
P0019478,L005350,2025-12-03,869.24,6,Late
P0019479,L001568,2024-03-01,695.42,17,Severely Late
P0019480,L001323,2025-04-03,1248.73,4,Late
P0019481,L003420,2024-11-11,585.71,17,Severely Late
P0019482,L005166,2025-02-28,815.53,0,On Time
P0019483,L002070,2026-03-10,859.83,5,Late
P0019484,L001981,2024-03-12,2429.1,16,Severely Late
P0019485,L001115,2025-09-03,1661.89,5,Late
P0019486,L001822,2026-02-03,1648.46,15,Late
P0019487,L001242,2024-10-11,2579.14,0,On Time
P0019488,L004030,2025-11-04,896.24,1,Late
P0019489,L003256,2025-01-16,1057.72,13,Late
P0019490,L000430,2023-09-03,738.28,14,Late
P0019491,L006951,2024-04-08,1248.97,11,Late
P0019492,L002789,2023-06-07,2659.4,11,Late
P0019493,L000654,2024-07-21,198.43,5,Late
P0019494,L000501,2025-12-05,1672.88,0,On Time
P0019495,L004849,2023-09-17,2543.95,0,On Time
P0019496,L005019,2023-11-27,1971.14,0,On Time
P0019497,L000670,2025-04-12,356.36,12,Late
P0019498,L005052,2026-06-30,315.56,0,On Time
P0019499,L007097,2025-10-23,1104.96,0,On Time
P0019500,L007214,2025-12-09,327.94,5,Late
P0019501,L005896,2024-05-12,113.56,4,Late
P0019502,L007940,2024-08-26,1344.74,9,Late
P0019503,L006977,2024-03-30,2391.98,11,Late
P0019504,L002811,2025-05-20,1837.29,3,Late
P0019505,L006438,2023-02-10,1977.31,0,On Time
P0019506,L003837,2025-09-29,640.51,3,Late
P0019507,L004973,2025-03-03,759.55,6,Late
P0019508,L006178,2023-12-11,527.63,0,On Time
P0019509,L004912,2023-09-24,419.36,0,On Time
P0019510,L001366,2025-06-05,1034.72,13,Late
P0019511,L001661,2023-12-06,1240.66,6,Late
P0019512,L000090,2024-10-03,362.35,0,On Time
P0019513,L000153,2023-10-03,329.66,0,On Time
P0019514,L004558,2023-09-14,962.02,4,Late
P0019515,L007111,2025-05-21,2032.75,0,On Time
P0019516,L005655,2025-07-17,668.57,6,Late
P0019517,L001246,2025-03-15,2232.57,2,Late
P0019518,L005598,2023-09-20,993.95,2,Late
P0019519,L001350,2023-03-27,646.9,0,On Time
P0019520,L007414,2025-09-30,726.1,0,On Time
P0019521,L004926,2023-03-14,651.14,4,Late
P0019522,L000661,2024-10-26,747.68,0,On Time
P0019523,L002713,2023-10-16,1800.23,3,Late
P0019524,L004895,2025-01-27,320.63,2,Late
P0019525,L000981,2024-01-05,452.42,5,Late
P0019526,L001153,2025-05-04,592.31,0,On Time
P0019527,L003999,2024-06-17,759.78,5,Late
P0019528,L006279,2025-05-15,556.95,6,Late
P0019529,L000492,2023-08-03,896.17,9,Late
P0019530,L007112,2026-04-24,996.32,4,Late
P0019531,L001785,2023-10-10,1224.98,0,On Time
P0019532,L006717,2024-01-29,1775.22,6,Late
P0019533,L001304,2023-03-14,1355.02,8,Late
P0019534,L000837,2024-12-20,2582.27,0,On Time
P0019535,L000753,2025-06-21,1903.4,0,On Time
P0019536,L000624,2025-09-22,4274.35,7,Late
P0019537,L003692,2024-06-13,2276.79,11,Late
P0019538,L005616,2023-09-04,331.96,0,On Time
P0019539,L005449,2024-09-29,1196.61,12,Late
P0019540,L003412,2025-06-13,1797.78,7,Late
P0019541,L007743,2024-03-05,563.31,0,On Time
P0019542,L007423,2024-10-15,478.24,14,Late
P0019543,L006243,2024-07-24,603.48,9,Late
P0019544,L002373,2023-05-07,1001.41,1,Late
P0019545,L000359,2023-12-06,2241.26,11,Late
P0019546,L005668,2023-02-23,2433.15,7,Late
P0019547,L002637,2026-03-05,675.81,0,On Time
P0019548,L004964,2026-07-05,538.75,9,Late
P0019549,L004243,2024-09-25,1271.8,0,On Time
P0019550,L006535,2023-08-05,509.15,2,Late
P0019551,L002573,2023-08-11,311.34,5,Late
P0019552,L005713,2023-12-28,745.57,14,Late
P0019553,L004105,2024-10-27,285.77,7,Late
P0019554,L006663,2023-12-31,1694.55,0,On Time
P0019555,L005238,2025-02-18,820.53,0,On Time
P0019556,L000190,2026-05-12,573.57,1,Late
P0019557,L002091,2023-03-20,1395.99,26,Severely Late
P0019558,L006751,2023-04-02,863.1,16,Severely Late
P0019559,L005668,2025-11-04,298.2,0,On Time
P0019560,L006215,2025-01-02,659.36,19,Severely Late
P0019561,L001156,2025-05-29,338.83,15,Late
P0019562,L005332,2026-07-20,936.43,0,On Time
P0019563,L005075,2024-05-27,1076.1,27,Severely Late
P0019564,L001941,2024-03-22,2400.46,0,On Time
P0019565,L001563,2024-02-07,916.16,13,Late
P0019566,L003912,2024-02-02,458.82,0,On Time
P0019567,L007056,2025-12-11,480.34,0,On Time
P0019568,L003915,2024-12-05,570.88,10,Late
P0019569,L003968,2023-02-15,1195.67,3,Late
P0019570,L000278,2025-12-18,1162.61,10,Late
P0019571,L001696,2024-05-18,531.91,16,Severely Late
P0019572,L003123,2025-06-26,2370.93,0,On Time
P0019573,L006118,2026-06-22,1971.35,4,Late
P0019574,L005336,2026-01-13,1399.48,9,Late
P0019575,L000521,2024-01-01,608.39,14,Late
P0019576,L005897,2023-05-03,253.03,0,On Time
P0019577,L007649,2023-12-02,465.07,0,On Time
P0019578,L000902,2026-04-06,916.6,5,Late
P0019579,L005897,2023-07-28,533.57,17,Severely Late
P0019580,L002905,2024-01-01,838.92,5,Late
P0019581,L004159,2026-03-06,741.97,0,On Time
P0019582,L004159,2026-06-11,920.91,0,On Time
P0019583,L000588,2025-07-27,490.01,0,On Time
P0019584,L001428,2023-08-17,2121.53,0,On Time
P0019585,L001648,2023-11-10,2234.71,3,Late
P0019586,L003635,2026-02-12,1467.9,0,On Time
P0019587,L002532,2025-03-11,1475.96,3,Late
P0019588,L001204,2026-03-15,2245.93,19,Severely Late
P0019589,L007724,2024-11-14,291.47,14,Late
P0019590,L004483,2023-10-23,200.34,9,Late
P0019591,L001371,2023-12-16,1372.13,0,On Time
P0019592,L006053,2025-03-03,2697.97,11,Late
P0019593,L006623,2024-03-17,698.5,0,On Time
P0019594,L003287,2026-04-29,953.61,0,On Time
P0019595,L001399,2025-02-20,626.81,0,On Time
P0019596,L003820,2025-03-21,940.04,12,Late
P0019597,L006517,2024-12-25,1133.0,0,On Time
P0019598,L004413,2026-04-26,2070.31,4,Late
P0019599,L005752,2023-11-20,2027.66,0,On Time
P0019600,L001776,2024-02-13,914.29,10,Late
P0019601,L005223,2025-06-09,536.25,8,Late
P0019602,L003823,2026-03-16,721.52,15,Late
P0019603,L003894,2025-11-30,774.57,2,Late
P0019604,L007882,2023-06-15,2109.05,11,Late
P0019605,L002200,2026-04-14,808.0,0,On Time
P0019606,L003001,2024-11-25,1558.85,0,On Time
P0019607,L004792,2026-04-17,2547.26,0,On Time
P0019608,L002500,2024-03-21,975.46,0,On Time
P0019609,L000501,2024-12-01,1204.64,3,Late
P0019610,L005326,2025-05-09,684.9,15,Late
P0019611,L004502,2025-01-09,1259.02,1,Late
P0019612,L005998,2025-08-09,1384.87,0,On Time
P0019613,L004108,2023-04-20,1109.83,16,Severely Late
P0019614,L007976,2025-10-31,360.37,0,On Time
P0019615,L000162,2025-11-06,1479.07,1,Late
P0019616,L001555,2024-12-19,2472.77,0,On Time
P0019617,L005550,2024-03-19,835.81,4,Late
P0019618,L006053,2024-05-31,323.91,0,On Time
P0019619,L003003,2026-03-07,1607.3,0,On Time
P0019620,L002417,2025-06-26,4088.1,1,Late
P0019621,L007537,2026-06-28,1167.4,0,On Time
P0019622,L001996,2026-05-04,198.12,0,On Time
P0019623,L003099,2023-02-15,2602.96,0,On Time
P0019624,L007531,2026-02-24,534.78,5,Late
P0019625,L007915,2024-08-15,932.73,7,Late
P0019626,L000475,2025-05-11,1688.32,3,Late
P0019627,L003216,2024-11-17,1881.12,0,On Time
P0019628,L003563,2023-09-04,1233.38,0,On Time
P0019629,L000605,2024-11-17,1253.61,0,On Time
P0019630,L007890,2023-12-10,1187.45,15,Late
P0019631,L004634,2023-06-16,464.92,0,On Time
P0019632,L006918,2026-03-16,523.34,4,Late
P0019633,L004449,2023-02-15,1316.8,4,Late
P0019634,L000487,2023-02-16,1434.68,0,On Time
P0019635,L006453,2026-02-03,684.65,0,On Time
P0019636,L003220,2025-11-21,689.37,5,Late
P0019637,L006050,2025-12-09,702.95,0,On Time
